id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3282245,Rental unit in Amsterdam · ★4.88 · 1 bedroom · 1 bed · 1 bath,12721238,Anne-Marie,,Oud-Noord,52.3867,4.91677,Entire home/apt,99,3,68,2023-08-20,0.59,1,0,4,0363 7EEE 531C 5AE8 8CBE
3285009,Guesthouse in Amsterdam · ★4.64 · 1 bedroom · 1 bed · 1 private bath,16602759,Martijn,,De Pijp - Rivierenbuurt,52.35127,4.89384,Private room,100,3,306,2023-11-21,2.66,1,223,25,0363 1AD6 48A9 D1D7 DD2B
3285500,Condo in Amsterdam · ★4.72 · 2 bedrooms · 2 beds · 1.5 baths,5434912,Myrthe,,Oud-Oost,52.35931396484375,4.93344783782959,Entire home/apt,180,2,18,2023-08-18,0.23,1,146,2,0363 3647 CF90 962A D3DC
3308196,Home in Amsterdam · ★4.82 · 3 bedrooms · 3 beds · 1.5 baths,16705090,Hans,,Oud-Noord,52.38777,4.94446,Entire home/apt,240,3,17,2023-08-06,0.17,1,0,1,0363 3886 5E3B 6F17 1F59
3322840,Rental unit in Amsterdam · ★4.76 · 3 bedrooms · 5 beds · 1.5 baths,16776262,Godelieve,,Zuid,52.35685,4.87343,Entire home/apt,460,4,42,2023-06-11,0.37,1,0,5,0363 6FF7 A27F B277 A3F2
3331797,Condo in Amsterdam · 1 bedroom · 1 bed · 1 bath,16820223,Teun,,Oud-Oost,52.35554,4.91515,Entire home/apt,245,10,0,,,1,362,0,0363 D11A 4E6B FDAA 091F
3332625,Rental unit in Amsterdam · ★4.63 · 2 bedrooms · 2 beds · 1 bath,16824850,Nadim,,De Baarsjes - Oud-West,52.35927,4.8608,Entire home/apt,300,3,40,2023-12-04,0.35,1,325,2,0363 8A3B 4CE0 AEFA D5C2
3341765,Rental unit in Amsterdam · ★4.53 · Studio · 1 bed · Half-bath,16866316,Jorrit,,De Pijp - Rivierenbuurt,52.35381,4.89045,Entire home/apt,140,4,30,2023-03-13,0.26,1,0,2,0363 7283 2A09 9A44 A059
3346620,Condo in Amsterdam · ★4.72 · 1 bedroom · 1 bed · 1 shared bath,4013546,Xsjong,,Noord-Oost,52.40154,4.95282,Private room,51,2,199,2023-12-11,1.73,2,342,47,0363 D4AD DCF3 E72A 56A2
3352657,Rental unit in Amsterdam · ★4.92 · 1 bedroom · 1 bed · 1 bath,16916490,Merin,,Bos en Lommer,52.3757,4.85931,Entire home/apt,174,4,38,2023-08-04,0.33,1,0,2,0363 C782 2536 8957 610A
3368163,Rental unit in Amsterdam · ★4.92 · 1 bedroom · 1 bed · 1 bath,16990973,Rene,,Centrum-Oost,52.36145,4.88552,Entire home/apt,200,3,13,2019-05-10,0.12,1,0,0,0363 7DF0 D7ED D9A8 6FEB
3383368,Rental unit in Amsterdam · ★4.92 · 2 bedrooms · 1 bed · 1 bath,3989215,Noa,,De Baarsjes - Oud-West,52.36901,4.86852,Entire home/apt,250,6,38,2023-07-30,0.35,1,0,1,0363 41C8 625C 2A6F 6E3E
3383408,Rental unit in Amsterdam · ★4.74 · 1 bedroom · 1 bed · 1 bath,17069976,Marja,,Centrum-West,52.36641,4.87983,Private room,97,2,384,2023-12-03,3.38,1,15,57,036337C68B743AE71D0F
3388764,Condo in Amsterdam · ★4.95 · 1 bedroom · 1 bed · 1.5 shared baths,13818262,Palmyra,,De Pijp - Rivierenbuurt,52.34718,4.88952,Private room,100,3,96,2023-09-21,0.97,1,0,22,0363 F922 B691 C665 E7FB
3389300,Rental unit in Amsterdam · ★4.90 · 1 bedroom · 1 bed · 1 bath,13823916,Veerle,,De Pijp - Rivierenbuurt,52.35206,4.89746,Entire home/apt,175,5,100,2023-09-29,0.87,1,0,8,0363 A20E 2269 4A82 2238
3413219,Condo in Amsterdam · ★4.80 · 3 bedrooms · 3 beds · 1.5 baths,12167638,Gabrielle,,Watergraafsmeer,52.35629,4.94228,Entire home/apt,235,4,5,2023-08-27,0.05,1,8,4,036388C6255453FD9558
3428641,Townhouse in Amsterdam · ★4.91 · 2 bedrooms · 4 beds · 2.5 baths,17281398,Maaike & Menno,,Slotervaart,52.36564,4.83651,Entire home/apt,240,3,34,2023-08-20,0.30,1,0,5,0363 BA90 2424 4BDB 80FF
3430456,Rental unit in Amsterdam · ★4.57 · 1 bedroom · 1 bed · 1 bath,17048359,Monique,,De Baarsjes - Oud-West,52.36099,4.85987,Entire home/apt,90,6,28,2019-11-07,0.25,1,0,0,0363 13AB 061A 0797 0C80
3432883,Rental unit in Amsterdam · ★5.0 · 2 bedrooms · 2 beds · 1 bath,5268852,Marcel,,Zuid,52.34759,4.86044,Entire home/apt,300,5,11,2019-07-24,0.10,1,0,0,0363 8031 B6DD 1D95 7E19
3436527,Home in Amsterdam · ★5.0 · 4 bedrooms · 5 beds · 1 bath,16944659,Jacqueline,,IJburg - Zeeburgereiland,52.35542,4.9981,Entire home/apt,150,3,3,2019-08-05,0.04,1,0,0,0363 77F3 1B94 B5C3 5749
3437329,Townhouse in Amsterdam · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,17323473,Celeste,,Watergraafsmeer,52.35416,4.92727,Entire home/apt,231,3,16,2023-11-20,0.14,1,2,3,0363 1B7B AEDB 0AA5 CFD7
3459981,Rental unit in Amsterdam · ★4.98 · 3 bedrooms · 3 beds · 2.5 baths,14307292,Dewi,,De Baarsjes - Oud-West,52.36347,4.87314,Entire home/apt,245,3,45,2022-08-18,0.40,1,0,0,0363 E8B7 EAE8 2B96 2C2C
3461086,Rental unit in Amsterdam · ★4.80 · 2 bedrooms · 2 beds · 1.5 baths,6668130,Carolijn,,Centrum-Oost,52.37296,4.90789,Entire home/apt,325,3,82,2023-05-30,0.72,1,0,5,0363371219D3F5853B09
3484708,Rental unit in Amsterdam · ★4.74 · 1 bedroom · 1 bed · 1 private bath,9225306,Josien,,Slotervaart,52.35472,4.83962,Private room,89,2,46,2018-10-14,0.41,1,0,0,0363 FCC7 624B 9BE7 DD8E
4172192,Rental unit in Amsterdam · ★4.93 · 2 bedrooms · 2 beds · 1 bath,7821104,Merle,,Zuid,52.34972,4.86443,Entire home/apt,159,2,45,2022-02-25,0.40,1,0,0,0363 2633 F5A3 3FDC 8172
3492282,Rental unit in Amsterdam · ★4.80 · 1 bedroom · 1 bed · 1 bath,669137,Karlijn,,De Baarsjes - Oud-West,52.36682,4.87356,Entire home/apt,179,7,46,2023-10-23,0.41,1,4,5,0363 5D88 3176 233E 0D3E
3500433,Townhouse in Amsterdam · ★4.94 · 2 bedrooms · 2 beds · 2.5 baths,1400952,Emilie Eliza,,De Baarsjes - Oud-West,52.36604,4.86711,Entire home/apt,500,3,86,2023-11-20,0.77,1,173,13,0363 0DF9 AC1D 4F9A D81B
3501084,Rental unit in Amsterdam · ★4.72 · 2 bedrooms · 2 beds · 1 bath,17629159,Charlotte,,Centrum-West,52.37995,4.88577,Entire home/apt,250,3,69,2023-09-05,0.60,1,77,2,0363 FA2F 2DD2 A46C 3E36
3504128,Rental unit in Amsterdam · ★4.75 · 1 bedroom · 1 bed · 1 bath,14316583,Stephanie,,Oud-Oost,52.35677,4.91537,Entire home/apt,299,4,28,2022-04-19,0.25,1,69,0,0363 9E47 C286 BC3E 45AE
3508800,Guesthouse in Amsterdam · ★4.78 · 1 bedroom · 2 beds · 1 private bath,17187656,Marga En  Rico,,De Pijp - Rivierenbuurt,52.33429,4.90253,Private room,89,2,608,2023-12-11,5.32,1,0,42,0363 F51D 3035 F305 B58F
3519739,Rental unit in Amsterdam · ★4.63 · 1 bedroom · 2 beds · 1 bath,17414846,Henrike,,Westerpark,52.39041,4.87507,Entire home/apt,200,21,19,2023-08-09,0.17,1,335,3,0363 9697 7BDF A0EC 8A7B
3565477,Rental unit in Amsterdam · ★4.93 · 2 bedrooms · 3 beds · 1 bath,1793657,Julie,,Westerpark,52.39097,4.8777,Entire home/apt,186,2,74,2023-08-05,0.66,1,63,8,0363 C667 A2E8 FB14 8302
3566834,Townhouse in Amsterdam · ★4.70 · 1 bedroom · 2 beds · 1.5 shared baths,2986709,Sézane,,Zuid,52.35402,4.88123,Private room,71,1,292,2023-11-27,3.12,3,353,62,0363 7C88 6FCC CBFD 195E
3572825,Home in Amsterdam · ★4.40 · 3 bedrooms · 4 beds · 1 bath,17991662,Christien,,Westerpark,52.38573,4.8663,Entire home/apt,,2,10,2016-08-22,0.09,1,0,0,03633C44FFBED853306F
3574552,Rental unit in Amsterdam · ★4.78 · 1 bedroom · 1 bed · 1 bath,7892885,Anouk,,Oud-Oost,52.35294,4.91728,Entire home/apt,110,2,27,2019-08-22,0.26,1,0,0,0363 1236 5B60 E292 EB48
3577411,Rental unit in Amsterdam · 1 bedroom · 1 bed · 2 baths,12965030,Carla,,Centrum-West,52.37544,4.87964,Entire home/apt,225,4,1,2017-12-29,0.01,1,0,0,0363E9690131BD7D8775
3580990,Rental unit in Amsterdam · ★4.92 · 1 bedroom · 1 bed · 1 bath,17952331,Jan,,De Baarsjes - Oud-West,52.36259,4.86327,Entire home/apt,95,2,24,2017-11-05,0.21,1,12,0,0363 4AFB 68D4 C405 9948
3590060,Condo in Amsterdam · ★4.93 · 2 bedrooms · 5 beds · 1.5 baths,4685354,Michelle,,Centrum-Oost,52.36908,4.90657,Entire home/apt,350,5,15,2023-10-27,0.20,1,63,4,0363 F6E1 92DF 42F5 4FE2
3604547,Rental unit in Amsterdam · ★4.92 · 1 bedroom · 1 bed · 1.5 baths,3694185,Ben,,Westerpark,52.37479,4.87261,Entire home/apt,284,3,36,2023-09-23,0.41,1,0,5,0363 21D4 E5CF B05B E17D
3620791,Rental unit in Amsterdam · ★4.67 · 1 bedroom · 1 bed · 1 bath,17638832,Annemieke,,Westerpark,52.38329,4.87189,Entire home/apt,,3,9,2019-10-19,0.09,1,0,0,0363 C2D6 E19B 4C17 6148
3621201,Home in Amsterdam · ★5.0 · 2 bedrooms · 1 bed · 1.5 baths,6883089,Aike,,De Pijp - Rivierenbuurt,52.34477170582487,4.898175052330654,Entire home/apt,325,2,3,2023-09-29,0.87,1,0,3,0363 1E44 BC34 4DD6 A0B3
3641710,Rental unit in Amsterdam · ★4.80 · 2 bedrooms · 2 beds · 1.5 baths,18383699,Eelko,,De Baarsjes - Oud-West,52.37477,4.864,Entire home/apt,208,2,15,2023-10-28,0.13,1,0,4,0363 D7D1 E368 5637 3A75
3644360,Home in Amsterdam · ★5.0 · 2 bedrooms · 2 baths,12788265,Bart,,Oud-Noord,52.38733,4.91906,Entire home/apt,101,20,12,2023-09-16,0.12,1,25,2,0363 F2C7 DC45 B042 3A66
3649382,Rental unit in Amsterdam · ★4.46 · 2 bedrooms · 3 beds · 1.5 baths,18450996,Jordis,,Zuid,52.35138,4.85136,Entire home/apt,107,2,52,2020-01-05,0.46,1,0,0,036330F471EC88C52E8C
3652804,Rental unit in Amsterdam · ★4.91 · 1 bedroom · 1 bed · 1 bath,18475057,Cas,,De Baarsjes - Oud-West,52.37296,4.85875,Entire home/apt,230,3,22,2023-05-28,0.21,1,53,1,0363 D0C9 18D2 ABF2 F25B
3685177,Townhouse in Amsterdam · ★4.83 · 3 bedrooms · 4 beds · 1.5 baths,5845221,Madir,,De Pijp - Rivierenbuurt,52.35172,4.90688,Entire home/apt,300,3,6,2022-08-20,0.05,1,0,0,0363 5A3A 9789 DC16 DA07
3690880,Guest suite in Amsterdam · ★4.94 · 1 bedroom · 1 bed · 1.5 baths,18787526,Bop & Eve,,Centrum-Oost,52.36829,4.92378,Private room,135,3,437,2023-11-20,3.86,2,134,50,0363 B37F 4073 D192 471E
3696035,Home in Amsterdam · ★4.87 · 2 bedrooms · 3 beds · 1.5 baths,17635284,Michèle,,Oud-Noord,52.39729,4.91497,Entire home/apt,165,3,15,2023-08-06,0.15,1,80,2,0363 4123 1151 ACA8 6F98
3698780,Rental unit in Amsterdam · ★4.72 · 3 bedrooms · 7 beds · 1.5 baths,412277,Sean,,De Pijp - Rivierenbuurt,52.34176,4.89855,Entire home/apt,154,3,18,2021-11-26,0.16,1,0,0,0363 BEF9 A8C0 1555 4223
3699027,Rental unit in Amsterdam · 1 bedroom · 1 bed · 1 bath,18850520,Romy,,Oud-Noord,52.382662736337544,4.91528946698054,Entire home/apt,160,5,1,2023-08-28,0.28,1,155,1,0363 ED01 AF02 5AC5 F9ED
3700218,Home in Amsterdam · ★4.84 · 1 bedroom · 1 bed · 1 private bath,18823161,Marion,,Noord-West,52.41704,4.8996,Private room,75,3,152,2022-08-02,1.34,1,0,0,0363 4BB2 1F50 2594 116C
3708105,Rental unit in Amsterdam · ★4.67 · 2 bedrooms · 4 beds · 1.5 baths,1376907,Mijef,,De Baarsjes - Oud-West,52.37075,4.87471,Entire home/apt,138,5,61,2022-01-18,0.54,1,0,0,0363 DA39 C3FD 692D 2744
3708658,Rental unit in Amsterdam · ★4.67 · 1 bedroom · 1 bed · 1 bath,18918001,Naomi,,Bos en Lommer,52.37497,4.85833,Entire home/apt,120,2,3,2019-05-05,0.05,1,0,0,0363 7477 016A C476 B4E8
3722301,Rental unit in Amsterdam · ★4.97 · 2 bedrooms · 4 beds · 1.5 baths,19015099,Roman,,Centrum-Oost,52.36342,4.88956,Entire home/apt,389,2,280,2023-11-25,3.03,1,191,65,0363c90703cb0316e6c9
3724060,Condo in Amsterdam · ★4.94 · 1 bedroom · 1 bed · 1.5 baths,15800792,Albertine,,De Baarsjes - Oud-West,52.37131,4.87306,Entire home/apt,300,4,84,2023-12-07,0.74,1,269,10,0363 B65B 4372 B729 5281
3763507,Boat in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1 private bath,19276946,Hank,,Centrum-West,52.38371,4.89072,Private room,150,3,59,2023-11-27,0.69,1,10,12,0363 78BD 6254 6770 DEBD
3770892,Rental unit in Amsterdam · ★4.70 · Studio · 1 bed · 1 bath,19326520,Gijs,,Centrum-West,52.3671,4.8902,Entire home/apt,200,1,27,2023-08-31,0.24,1,0,4,0363 A0D7 9F68 E991 FEAF
3774247,Rental unit in Amsterdam · ★4.93 · 5 bedrooms · 5 beds · 2 baths,19285155,Tessa,,De Baarsjes - Oud-West,52.3703,4.87079,Entire home/apt,350,3,88,2023-08-16,0.80,1,9,4,0363 34DD EB60 E1F1 AC20
3781388,Condo in Amsterdam · ★4.89 · 4 bedrooms · 3 beds · 2 baths,16535126,Nico,,Westerpark,52.376488,4.876391,Entire home/apt,1500,5,9,2023-07-17,0.51,1,348,4,0363 AC0A 1CC6 EEB1 E20C
3793956,Home in Amsterdam · ★4.93 · 4 bedrooms · 3 beds · 3.5 baths,3878625,Meike,,Westerpark,52.38234,4.8794,Entire home/apt,473,3,15,2023-08-10,0.14,1,44,3,0363 E403 3B2C 484A 56D0
3796459,Home in Amsterdam · ★4.52 · 1 bedroom · 1 bed · 1.5 shared baths,5647814,Eveline,,Watergraafsmeer,52.35191,4.92078,Private room,95,2,48,2023-12-11,0.42,1,355,8,0363 E887 1FCF BC33 B133
3804795,Loft in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,19551497,Pim,,De Baarsjes - Oud-West,52.36202,4.86377,Entire home/apt,279,8,18,2023-05-18,0.16,1,326,1,0363 C032 2580 FE89 FDFF
3806069,Condo in Amsterdam · ★4.90 · 1 bedroom · 1 bed · 1.5 shared baths,19369383,Hakan,,De Pijp - Rivierenbuurt,52.3532,4.88882,Private room,114,2,48,2023-11-19,1.64,1,0,15,0363 24B2 8988 0EB9 9BF6
3833796,Rental unit in Amsterdam · ★4.87 · 1 bedroom · 1 bed · 1 bath,1487220,Uros,,De Pijp - Rivierenbuurt,52.35601,4.90013,Entire home/apt,250,3,39,2023-08-08,0.34,1,0,3,0363 55A0 9603 68E3 309E
3840321,Guest suite in Amsterdam · ★4.90 · 1 bedroom · 1 bed · 1.5 baths,4994590,Harald,,Oud-Oost,52.35772,4.90668,Private room,83,4,432,2023-09-04,3.81,1,0,18,0363 6103 EE5C F4CE 42DF
3841266,Rental unit in Amsterdam · ★4.98 · 1 bedroom · 1 bed · 1 bath,3133489,Joep&Enzo,,De Baarsjes - Oud-West,52.36112,4.86083,Entire home/apt,230,5,41,2023-10-09,0.36,1,0,3,0363 71E1 9FAC 5D8F 3219
3841339,Rental unit in Amsterdam · ★4.81 · 1 bedroom · 2 beds · 1.5 baths,19793596,Manja,,Oostelijk Havengebied - Indische Buurt,52.36253,4.93751,Entire home/apt,99,2,32,2020-07-29,0.28,1,0,0,0363 4718 9407 F4E6 3B13
3850766,Houseboat in Amsterdam · ★4.79 · 2 beds · 1.5 baths,19850735,Aart,,IJburg - Zeeburgereiland,52.36321,4.98414,Private room,100,3,481,2023-11-27,4.25,1,25,54,0363 31C2 8C28 B311 59CE
3853993,Home in Amsterdam · ★4.79 · 2 bedrooms · 2 beds · 1 bath,19879540,Ineke,,Oud-Noord,52.3863,4.92014,Entire home/apt,,3,52,2022-10-10,0.47,1,0,0,D36366842DC542B1F6CD
3856186,Rental unit in Amsterdam · ★4.97 · 2 bedrooms · 2 beds · 1.5 baths,19892498,Annemarie,,Centrum-West,52.38789,4.88825,Entire home/apt,300,5,33,2023-07-30,0.41,1,217,5,0363 1629 F5DE 1FEB 23DD
3856777,Rental unit in Amsterdam · ★4.89 · 2 bedrooms · 4 beds · 2 baths,1509824,Maurits,,De Baarsjes - Oud-West,52.36454,4.87213,Entire home/apt,400,5,44,2022-12-27,0.39,1,6,1,0363 6FA2 413F A2C7 CD84
3865210,Rental unit in Amsterdam · ★4.81 · 2 bedrooms · 2 beds · 1.5 baths,7968650,Nicola,,De Pijp - Rivierenbuurt,52.35554,4.90439,Entire home/apt,291,3,42,2023-11-19,0.46,1,13,4,0363 9C80 A1AE 1FFD 2439
3867834,Rental unit in Amsterdam · ★4.68 · 2 bedrooms · 2 beds · 1 bath,19969271,Tom,,Westerpark,52.37577,4.87255,Entire home/apt,120,2,19,2019-12-23,0.17,1,0,0,0363 B7CC 6E49 A939 43BE
3879930,Home in Amsterdam · ★4.90 · 3 bedrooms · 3 beds · 1.5 baths,20056287,Mumu,,Centrum-Oost,52.37171,4.93199,Entire home/apt,325,3,63,2022-10-18,0.56,1,296,0,0363 1FF6 2D5D AA70 932C
3886929,Rental unit in Amsterdam · ★4.58 · 1 bedroom · 1 bed · 1.5 baths,20104724,Roeland,,De Baarsjes - Oud-West,52.36364,4.86081,Entire home/apt,189,1,12,2023-12-05,0.14,1,5,7,0363 BB6A 3C1E 39A0 88F0
3903880,Townhouse in Amsterdam · ★4.50 · 1 bedroom · 1 bed · 1 private bath,59484,Alexander,,Centrum-Oost,52.36349,4.89322,Private room,106,1,374,2023-12-11,3.35,2,147,45,0363 CBB3 2C10 0C2A 1E29
3917964,Rental unit in Amsterdam · ★4.89 · 1 bedroom · 2 beds · 1 bath,8011802,Edoardo,,Oud-Oost,52.35926,4.92586,Entire home/apt,461,3,44,2022-07-06,0.40,1,363,0,0363 0425 F1D0 8A8C BE99
3926355,Houseboat in Amsterdam · ★4.78 · 2 bedrooms · 3 beds · 1.5 baths,2963123,Juul,,Oostelijk Havengebied - Indische Buurt,52.37047576904297,4.9409708976745605,Private room,108,3,221,2023-10-29,1.96,1,101,41,0363 26FB 9833 4F52 AD8C
3929712,Bed and breakfast in Amsterdam · ★4.89 · 1 bedroom · 1 bed · 2 baths,20358179,Reinout,,Centrum-West,52.3773,4.89475,Private room,107,3,624,2023-11-27,5.51,2,232,60,0363 990D 85E3 69A2 FD44
3934811,Rental unit in Amsterdam · ★4.75 · 2 bedrooms · 1 bed · 1 bath,4127029,Jaap,,Bos en Lommer,52.37838,4.86084,Entire home/apt,85,5,12,2019-03-18,0.11,1,0,0,0363 2D28 01DB D07E D96D
3944495,Rental unit in Amsterdam · ★4.51 · 1 bedroom · 1 bed · 1 bath,6461575,Paul,,Centrum-Oost,52.3641,4.88634,Entire home/apt,136,1,545,2023-12-03,4.84,1,0,75,0363 CCAC 20B9 11DE 9271
3957639,Guesthouse in Amsterdam · ★4.61 · 1 bedroom · 2 beds · 1 private bath,20511749,Miriam Barbera,,Watergraafsmeer,52.35242,4.92652,Private room,116,2,275,2023-12-11,2.44,1,0,50,0363F202875829368D5A
3966768,Rental unit in Amsterdam · ★4.91 · 2 bedrooms · 2 beds · 1.5 baths,19227354,Peter,,Centrum-West,52.37159,4.88146,Entire home/apt,373,3,56,2023-11-19,0.50,1,0,5,0363 4E47 3251 B797 C2AF
3974283,Rental unit in Amsterdam · ★4.93 · 1 bedroom · 1 bed · 1 bath,16819959,Jenny,,De Pijp - Rivierenbuurt,52.34998,4.89492,Entire home/apt,125,3,43,2023-08-17,0.38,1,0,5,0363 8F68 F709 6265 5F25
3982031,Guesthouse in Amsterdam · ★4.95 · 1 bedroom · 1 bed · 1 bath,13527741,Mischa,,Centrum-Oost,52.36239,4.89859,Entire home/apt,150,5,182,2023-12-03,1.63,1,78,21,0363 5F27 6081 C503 7AD6
3983479,Townhouse in Amsterdam · ★4.70 · 3 bedrooms · 3 beds · 1.5 baths,20647485,Margot,,De Aker - Nieuw Sloten,52.3506,4.78834,Entire home/apt,200,3,27,2023-11-29,0.28,3,358,11,03639561AD3B7F43BDFF
3996686,Rental unit in Amsterdam · ★4.84 · 2 bedrooms · 2 beds · 1.5 baths,20664546,Maureen,,Centrum-Oost,52.37041,4.90235,Entire home/apt,314,3,38,2022-08-15,0.34,1,0,0,0363 2DE4 7AD8 3D13 342C
4005402,Serviced apartment in Amsterdam · ★4.59 · 1 bedroom · 1 bed · 1 bath,20767771,Fidel,,De Baarsjes - Oud-West,52.37071228027344,4.872200965881348,Entire home/apt,121,3,63,2023-10-29,0.56,1,73,10,0363 015B C205 DA50 B41A
4012289,Rental unit in Amsterdam · ★4.62 · 2 bedrooms · 1 bed · 1 bath,20767848,Lorraine,,Buitenveldert - Zuidas,52.33375,4.88371,Entire home/apt,131,3,26,2022-04-10,0.23,1,310,0,0363 A84D 00A6 3B15 6E55
4029316,Rental unit in Amsterdam · ★4.81 · 1 bedroom · 1 bed · 1 bath,20889667,Jerome,,Zuid,52.35098,4.8861,Entire home/apt,153,7,32,2021-07-08,0.33,1,0,0,0363 4F2E E3B5 AC3B A8A3
4035170,Boat in Amsterdam · ★4.91 · 1 bedroom · 2 beds · 1 bath,20921327,Herman,,Centrum-West,52.3778,4.88626,Entire home/apt,270,2,104,2023-12-08,0.93,1,139,28,0363 294D 914E AA99 02C7
4043288,Townhouse in Amsterdam · ★4.59 · 1 bedroom · 1 bed · 1.5 baths,436145,Riks,,Centrum-West,52.37808,4.89456,Private room,116,3,113,2022-12-15,1.00,4,0,1,036341086EC3C2FF2493
4051748,Bed and breakfast in Amsterdam · ★4.81 · 1 bedroom · 4 beds · 1.5 baths,21010247,Arjan,,De Pijp - Rivierenbuurt,52.34361,4.89763,Private room,238,1,378,2023-11-26,3.67,1,161,26,0363 97CE E6A5 BDC3 2A47
4052965,Houseboat in Amsterdam · ★4.73 · 1 bed · 1 private bath,125667,Michèle,,De Pijp - Rivierenbuurt,52.35099,4.88663,Private room,156,3,367,2023-11-28,3.28,2,59,33,0363 3DB9 15C1 0958 B6AA
4064519,Rental unit in Amsterdam · ★4.93 · 1 bedroom · 1 bed · 1 bath,21080517,Anne-Marie,,De Baarsjes - Oud-West,52.36724,4.86813,Entire home/apt,169,14,15,2023-02-20,0.15,1,0,1,0363 37EA 9156 0F57 6AB9
4064665,Boat in Amsterdam · ★4.95 · 1 bedroom · 1 bed · 1 bath,3105007,Sip,,Centrum-West,52.38767,4.88464,Entire home/apt,275,2,41,2023-10-08,0.62,1,0,9,0363 6225 D521 CBF5 9366
4076501,Bed and breakfast in Amsterdam · ★4.68 · 1 bedroom · 1 bed,6833668,Marieke,,Zuid,52.35369,4.86822,Hotel room,173,1,88,2023-06-23,0.78,1,350,1,0363 C9AB E9F8 52F0 1DFA
4096584,Rental unit in Amsterdam · ★4.88 · 1 bedroom · 1 bed · 1 bath,20140918,Anna,,Centrum-West,52.36989,4.88679,Entire home/apt,150,5,33,2020-07-30,0.30,1,10,0,0363 DCC7 6FDD 3C6B 082E
4119684,Condo in Amsterdam · ★4.81 · 1 bedroom · 1 bed · 1.5 baths,21371721,Sander,,Centrum-Oost,52.36108,4.90585,Entire home/apt,575,1,74,2023-09-05,0.67,1,362,5,0363 87FC E31F 7E71 0C01
4147932,Rental unit in Amsterdam · ★4.89 · 1 bedroom · 1 bed · 1.5 baths,21488545,Enith,,Watergraafsmeer,52.35396,4.93526,Private room,94,2,372,2023-12-02,3.33,1,254,62,0363 70BF ECCC 33E3 6737
4150731,Condo in Amsterdam · ★4.87 · 1 bedroom · 1 bed · 1 bath,21533878,Angelo,,Oud-Oost,52.34935,4.91202,Entire home/apt,140,2,63,2023-10-17,0.56,1,0,4,0363 5635 A7D8 6D06 2BE7
4157853,Rental unit in Amsterdam · ★4.95 · 1 bedroom · 3 beds · 1.5 baths,19562807,Tahier,,Centrum-West,52.37313,4.89652,Private room,176,4,192,2023-12-03,1.82,2,283,43,0363 BBDA 8919 0AFD 17E1
4158675,Rental unit in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1 bath,21581535,Wouter,,Oud-Oost,52.35832,4.92368,Entire home/apt,128,2,19,2022-07-22,0.17,1,0,0,0363 2D70 8ECE C6CA 34F9
4162988,Townhouse in Amsterdam · ★5.0 · 4 bedrooms · 2 beds · 1.5 baths,20157581,Rob,,Bos en Lommer,52.38182,4.84981,Entire home/apt,185,2,8,2023-09-20,0.43,1,0,4,0363 D7EC 59E4 D5A3 CB20
4171701,Home in Amsterdam · ★4.80 · 3 bedrooms · 3 beds · 1.5 baths,3664300,Berend,,Slotervaart,52.36357,4.83057,Entire home/apt,250,5,5,2016-03-08,0.05,1,0,0,0363 1A01 4EBA 3EBE 20F6
4180798,Rental unit in Amsterdam · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,21689300,Erik,,Centrum-Oost,52.37254,4.90194,Private room,175,2,174,2023-12-10,1.57,1,265,58,0363 D840 CF8B F0D8 FF8C
4185598,Rental unit in Amsterdam · ★4.95 · 2 bedrooms · 1 bed · 1 bath,2129723,Aukeline,,De Baarsjes - Oud-West,52.36744,4.86625,Entire home/apt,250,3,20,2023-11-06,0.19,1,17,4,0363 56E2 64B6 F130 D5D6
4187658,Houseboat in Amsterdam · ★4.80 · 2 bedrooms · 3 beds · 2 baths,21725610,Hadewych,,Centrum-West,52.36957,4.88305,Entire home/apt,289,4,99,2022-06-23,0.88,1,7,0,0363 F66F E3FE 7481 82B8
4209897,Rental unit in Amsterdam · ★4.92 · 4 bedrooms · 4 beds · 2 baths,6558000,Tessy,,Zuid,52.35302,4.87571,Entire home/apt,425,4,65,2023-10-28,0.60,1,104,8,0363 FF8F CA37 04F8 DC59
4210531,Guest suite in Amsterdam · ★4.89 · 1 bedroom · 1 bed · 1.5 baths,21845977,Debby,,De Baarsjes - Oud-West,52.36732,4.86448,Private room,106,1,871,2023-12-11,7.82,2,22,114,0363 7709 9C5C 6D94 6FBD
4216576,Home in Amsterdam · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,15822324,Esther,,Oud-Noord,52.39293,4.93417,Entire home/apt,295,5,35,2023-08-08,0.31,1,3,3,0363 F171 7104 2C41 A93D
4216625,Rental unit in Amsterdam · ★4.69 · 2 bedrooms · 2 beds · 1 bath,72890,Anneke,,Zuid,52.34315,4.86275,Entire home/apt,168,2,45,2023-10-16,0.49,1,116,9,0363 56EE 875D 1DDE EBD1
